row,disease,study_name,split,study_id
3893,schizophrenia,ZhuF_2020,train,26
3894,schizophrenia,ZhuF_2020,train,26
3895,schizophrenia,ZhuF_2020,train,26
3896,schizophrenia,ZhuF_2020,train,26
3897,schizophrenia,ZhuF_2020,train,26
3898,schizophrenia,ZhuF_2020,train,26
3899,schizophrenia,ZhuF_2020,val,-1
3900,schizophrenia,ZhuF_2020,train,26
3901,schizophrenia,ZhuF_2020,train,26
3902,schizophrenia,ZhuF_2020,train,26
3903,schizophrenia,ZhuF_2020,val,-1
3904,schizophrenia,ZhuF_2020,train,26
3905,schizophrenia,ZhuF_2020,train,26
3906,schizophrenia,ZhuF_2020,train,26
3907,schizophrenia,ZhuF_2020,train,26
3908,schizophrenia,ZhuF_2020,train,26
3909,schizophrenia,ZhuF_2020,train,26
3910,schizophrenia,ZhuF_2020,train,26
3911,schizophrenia,ZhuF_2020,train,26
3912,schizophrenia,ZhuF_2020,train,26
3913,schizophrenia,ZhuF_2020,val,-1
3914,schizophrenia,ZhuF_2020,train,26
3915,schizophrenia,ZhuF_2020,train,26
3916,schizophrenia,ZhuF_2020,train,26
3917,schizophrenia,ZhuF_2020,train,26
3918,schizophrenia,ZhuF_2020,train,26
3919,schizophrenia,ZhuF_2020,val,-1
3920,schizophrenia,ZhuF_2020,val,-1
3921,schizophrenia,ZhuF_2020,train,26
3922,schizophrenia,ZhuF_2020,val,-1
3923,schizophrenia,ZhuF_2020,train,26
3924,schizophrenia,ZhuF_2020,train,26
3925,schizophrenia,ZhuF_2020,train,26
3926,schizophrenia,ZhuF_2020,train,26
3927,schizophrenia,ZhuF_2020,train,26
3928,schizophrenia,ZhuF_2020,train,26
3929,schizophrenia,ZhuF_2020,train,26
3930,schizophrenia,ZhuF_2020,train,26
3931,schizophrenia,ZhuF_2020,val,-1
3932,schizophrenia,ZhuF_2020,train,26
3933,schizophrenia,ZhuF_2020,val,-1
3934,schizophrenia,ZhuF_2020,train,26
3935,schizophrenia,ZhuF_2020,train,26
3936,schizophrenia,ZhuF_2020,train,26
3937,schizophrenia,ZhuF_2020,train,26
3938,schizophrenia,ZhuF_2020,train,26
3939,schizophrenia,ZhuF_2020,train,26
3940,schizophrenia,ZhuF_2020,train,26
3941,schizophrenia,ZhuF_2020,train,26
3942,schizophrenia,ZhuF_2020,train,26
3943,HF,MetaCardis_2020_a,val,-1
3944,HF,MetaCardis_2020_a,train,-1
3945,HF,MetaCardis_2020_a,test,-1
3946,HF,MetaCardis_2020_a,train,-1
3947,HF,MetaCardis_2020_a,train,-1
3948,HF,MetaCardis_2020_a,train,-1
3949,HF,MetaCardis_2020_a,train,-1
3950,HF,MetaCardis_2020_a,train,-1
3951,HF,MetaCardis_2020_a,train,-1
3952,HF,MetaCardis_2020_a,train,-1
3953,HF,MetaCardis_2020_a,train,-1
3954,HF,MetaCardis_2020_a,val,-1
3955,HF,MetaCardis_2020_a,train,-1
3956,HF,MetaCardis_2020_a,train,-1
3957,HF,MetaCardis_2020_a,val,-1
3958,HF,MetaCardis_2020_a,train,-1
3959,HF,MetaCardis_2020_a,train,-1
3960,HF,MetaCardis_2020_a,train,-1
3961,HF,MetaCardis_2020_a,val,-1
3962,HF,MetaCardis_2020_a,train,-1
3963,HF,MetaCardis_2020_a,val,-1
3964,HF,MetaCardis_2020_a,train,-1
3965,HF,MetaCardis_2020_a,train,-1
3966,HF,MetaCardis_2020_a,train,-1
3967,HF,MetaCardis_2020_a,train,-1
3968,HF,MetaCardis_2020_a,test,-1
3969,HF,MetaCardis_2020_a,train,-1
3970,HF,MetaCardis_2020_a,train,-1
3971,HF,MetaCardis_2020_a,val,-1
3972,HF,MetaCardis_2020_a,val,-1
3973,HF,MetaCardis_2020_a,train,-1
3974,HF,MetaCardis_2020_a,train,-1
3975,HF,MetaCardis_2020_a,test,-1
3976,HF,MetaCardis_2020_a,train,-1
3977,HF,MetaCardis_2020_a,train,-1
3978,HF,MetaCardis_2020_a,train,-1
3979,HF,MetaCardis_2020_a,val,-1
3980,HF,MetaCardis_2020_a,train,-1
3981,HF,MetaCardis_2020_a,train,-1
3982,HF,MetaCardis_2020_a,train,-1
3983,HF,MetaCardis_2020_a,train,-1
3984,HF,MetaCardis_2020_a,train,-1
3985,HF,MetaCardis_2020_a,val,-1
3986,HF,MetaCardis_2020_a,test,-1
3987,HF,MetaCardis_2020_a,test,-1
3988,HF,MetaCardis_2020_a,test,-1
3989,HF,MetaCardis_2020_a,val,-1
3990,HF,MetaCardis_2020_a,train,-1
3991,HF,MetaCardis_2020_a,train,-1
3992,HF,MetaCardis_2020_a,train,-1
3993,HF,MetaCardis_2020_a,train,-1
3994,HF,MetaCardis_2020_a,train,-1
3995,HF,MetaCardis_2020_a,train,-1
3996,HF,MetaCardis_2020_a,train,-1
3997,HF,MetaCardis_2020_a,train,-1
3998,HF,MetaCardis_2020_a,train,-1
3999,HF,MetaCardis_2020_a,train,-1
4000,HF,MetaCardis_2020_a,test,-1
4001,HF,MetaCardis_2020_a,train,-1
4002,HF,MetaCardis_2020_a,train,-1
4003,HF,MetaCardis_2020_a,train,-1
4004,HF,MetaCardis_2020_a,train,-1
4005,HF,MetaCardis_2020_a,test,-1
4006,HF,MetaCardis_2020_a,train,-1
4007,HF,MetaCardis_2020_a,train,-1
4008,HF,MetaCardis_2020_a,train,-1
4009,HF,MetaCardis_2020_a,train,-1
4010,HF,MetaCardis_2020_a,train,-1
4011,HF,MetaCardis_2020_a,test,-1
4012,HF,MetaCardis_2020_a,train,-1
4013,HF,MetaCardis_2020_a,train,-1
4014,HF,MetaCardis_2020_a,val,-1
4015,HF,MetaCardis_2020_a,train,-1
4016,HF,MetaCardis_2020_a,train,-1
4017,HF,MetaCardis_2020_a,train,-1
4018,HF,MetaCardis_2020_a,train,-1
4019,HF,MetaCardis_2020_a,train,-1
4020,HF,MetaCardis_2020_a,train,-1
4021,HF,MetaCardis_2020_a,train,-1
4022,HF,MetaCardis_2020_a,train,-1
4023,HF,MetaCardis_2020_a,train,-1
4024,HF,MetaCardis_2020_a,test,-1
4025,HF,MetaCardis_2020_a,train,-1
4026,HF,MetaCardis_2020_a,train,-1
4027,HF,MetaCardis_2020_a,val,-1
4028,HF,MetaCardis_2020_a,test,-1
4029,HF,MetaCardis_2020_a,test,-1
4030,HF,MetaCardis_2020_a,val,-1
4031,HF,MetaCardis_2020_a,test,-1
4032,HF,MetaCardis_2020_a,train,-1
4033,HF,MetaCardis_2020_a,val,-1
4034,HF,MetaCardis_2020_a,train,-1
4035,HF,MetaCardis_2020_a,train,-1
4036,HF,MetaCardis_2020_a,train,-1
4037,HF,MetaCardis_2020_a,train,-1
4038,HF,MetaCardis_2020_a,test,-1
4039,arthritis,TettAJ_2016,train,-1
4040,arthritis,TettAJ_2016,train,-1
4041,arthritis,TettAJ_2016,val,-1
4042,arthritis,TettAJ_2016,train,-1
4043,arthritis,TettAJ_2016,train,-1
4044,arthritis,TettAJ_2016,train,-1
4045,arthritis,TettAJ_2016,test,-1
